     3000  0.883529400000D+00  0.619532644900D+01  0.5647806143D+03    1    0
-0.234502180000D+00 -0.234167180000D+00 -0.233831620000D+00 -0.233495500000D+00
-0.233158830000D+00 -0.232821610000D+00 -0.232483840000D+00 -0.232145520000D+00
-0.231806650000D+00 -0.231467240000D+00 -0.231127290000D+00 -0.230786810000D+00
-0.230445780000D+00 -0.230104220000D+00 -0.229762130000D+00 -0.229419510000D+00
-0.229076360000D+00 -0.228732680000D+00 -0.228388480000D+00 -0.228043770000D+00
-0.227698530000D+00 -0.227352770000D+00 -0.227006500000D+00 -0.226659720000D+00
-0.226312430000D+00 -0.225964640000D+00 -0.225616330000D+00 -0.225267530000D+00
-0.224918220000D+00 -0.224568410000D+00 -0.224218110000D+00 -0.223867310000D+00
-0.223516020000D+00 -0.223164240000D+00 -0.222811980000D+00 -0.222459230000D+00
-0.222105990000D+00 -0.221752280000D+00 -0.221398080000D+00 -0.221043410000D+00
-0.220688270000D+00 -0.220332650000D+00 -0.219976560000D+00 -0.219620010000D+00
-0.219262990000D+00 -0.218905510000D+00 -0.218547570000D+00 -0.218189160000D+00
-0.217830310000D+00 -0.217470990000D+00 -0.217111230000D+00 -0.216751020000D+00
-0.216390360000D+00 -0.216029250000D+00 -0.215667700000D+00 -0.215305710000D+00
-0.214943280000D+00 -0.214580420000D+00 -0.214217120000D+00 -0.213853390000D+00
-0.213489230000D+00 -0.213124640000D+00 -0.212759630000D+00 -0.212394200000D+00
-0.212028340000D+00 -0.211662070000D+00 -0.211295380000D+00 -0.210928270000D+00
-0.210560760000D+00 -0.210192830000D+00 -0.209824500000D+00 -0.209455760000D+00
-0.209086620000D+00 -0.208717080000D+00 -0.208347140000D+00 -0.207976800000D+00
-0.207606070000D+00 -0.207234950000D+00 -0.206863440000D+00 -0.206491540000D+00
-0.206119260000D+00 -0.205746600000D+00 -0.205373550000D+00 -0.205000120000D+00
-0.204626320000D+00 -0.204252150000D+00 -0.203877600000D+00 -0.203502690000D+00
-0.203127410000D+00 -0.202751760000D+00 -0.202375750000D+00 -0.201999380000D+00
-0.201622650000D+00 -0.201245560000D+00 -0.200868130000D+00 -0.200490340000D+00
-0.200112200000D+00 -0.199733710000D+00 -0.199354880000D+00 -0.198975700000D+00
-0.198596190000D+00 -0.198216340000D+00 -0.197836150000D+00 -0.197455630000D+00
-0.197074770000D+00 -0.196693590000D+00 -0.196312080000D+00 -0.195930250000D+00
-0.195548090000D+00 -0.195165610000D+00 -0.194782820000D+00 -0.194399710000D+00
-0.194016280000D+00 -0.193632540000D+00 -0.193248500000D+00 -0.192864150000D+00
-0.192479490000D+00 -0.192094530000D+00 -0.191709270000D+00 -0.191323710000D+00
-0.190937860000D+00 -0.190551710000D+00 -0.190165270000D+00 -0.189778540000D+00
-0.189391530000D+00 -0.189004230000D+00 -0.188616650000D+00 -0.188228780000D+00
-0.187840640000D+00 -0.187452230000D+00 -0.187063540000D+00 -0.186674580000D+00
-0.186285350000D+00 -0.185895850000D+00 -0.185506090000D+00 -0.185116070000D+00
-0.184725790000D+00 -0.184335250000D+00 -0.183944450000D+00 -0.183553400000D+00
-0.183162100000D+00 -0.182770550000D+00 -0.182378750000D+00 -0.181986710000D+00
-0.181594420000D+00 -0.181201900000D+00 -0.180809140000D+00 -0.180416140000D+00
-0.180022910000D+00 -0.179629450000D+00 -0.179235760000D+00 -0.178841840000D+00
-0.178447700000D+00 -0.178053330000D+00 -0.177658750000D+00 -0.177263950000D+00
-0.176868930000D+00 -0.176473700000D+00 -0.176078250000D+00 -0.175682600000D+00
-0.175286750000D+00 -0.174890690000D+00 -0.174494420000D+00 -0.174097960000D+00
-0.173701300000D+00 -0.173304440000D+00 -0.172907390000D+00 -0.172510150000D+00
-0.172112720000D+00 -0.171715100000D+00 -0.171317300000D+00 -0.170919320000D+00
-0.170521150000D+00 -0.170122810000D+00 -0.169724300000D+00 -0.169325610000D+00
-0.168926750000D+00 -0.168527720000D+00 -0.168128520000D+00 -0.167729170000D+00
-0.167329640000D+00 -0.166929960000D+00 -0.166530120000D+00 -0.166130130000D+00
-0.165729980000D+00 -0.165329680000D+00 -0.164929240000D+00 -0.164528640000D+00
-0.164127910000D+00 -0.163727030000D+00 -0.163326010000D+00 -0.162924850000D+00
-0.162523560000D+00 -0.162122140000D+00 -0.161720580000D+00 -0.161318900000D+00
-0.160917090000D+00 -0.160515150000D+00 -0.160113090000D+00 -0.159710920000D+00
-0.159308620000D+00 -0.158906220000D+00 -0.158503690000D+00 -0.158101060000D+00
-0.157698320000D+00 -0.157295470000D+00 -0.156892520000D+00 -0.156489470000D+00
-0.156086320000D+00 -0.155683070000D+00 -0.155279720000D+00 -0.154876280000D+00
-0.154472750000D+00 -0.154069140000D+00 -0.153665430000D+00 -0.153261640000D+00
-0.152857780000D+00 -0.152453830000D+00 -0.152049800000D+00 -0.151645700000D+00
-0.151241530000D+00 -0.150837280000D+00 -0.150432970000D+00 -0.150028590000D+00
-0.149624150000D+00 -0.149219640000D+00 -0.148815080000D+00 -0.148410460000D+00
-0.148005780000D+00 -0.147601050000D+00 -0.147196270000D+00 -0.146791440000D+00
-0.146386570000D+00 -0.145981650000D+00 -0.145576690000D+00 -0.145171690000D+00
-0.144766650000D+00 -0.144361580000D+00 -0.143956480000D+00 -0.143551350000D+00
-0.143146180000D+00 -0.142740990000D+00 -0.142335780000D+00 -0.141930550000D+00
-0.141525300000D+00 -0.141120020000D+00 -0.140714740000D+00 -0.140309440000D+00
-0.139904130000D+00 -0.139498820000D+00 -0.139093490000D+00 -0.138688170000D+00
-0.138282840000D+00 -0.137877510000D+00 -0.137472190000D+00 -0.137066870000D+00
-0.136661560000D+00 -0.136256260000D+00 -0.135850970000D+00 -0.135445690000D+00
-0.135040430000D+00 -0.134635190000D+00 -0.134229970000D+00 -0.133824780000D+00
-0.133419610000D+00 -0.133014460000D+00 -0.132609350000D+00 -0.132204260000D+00
-0.131799220000D+00 -0.131394200000D+00 -0.130989230000D+00 -0.130584300000D+00
-0.130179410000D+00 -0.129774570000D+00 -0.129369770000D+00 -0.128965020000D+00
-0.128560330000D+00 -0.128155690000D+00 -0.127751110000D+00 -0.127346580000D+00
-0.126942120000D+00 -0.126537710000D+00 -0.126133380000D+00 -0.125729110000D+00
-0.125324910000D+00 -0.124920790000D+00 -0.124516740000D+00 -0.124112760000D+00
-0.123708860000D+00 -0.123305050000D+00 -0.122901320000D+00 -0.122497670000D+00
-0.122094110000D+00 -0.121690640000D+00 -0.121287270000D+00 -0.120883980000D+00
-0.120480800000D+00 -0.120077710000D+00 -0.119674720000D+00 -0.119271840000D+00
-0.118869060000D+00 -0.118466390000D+00 -0.118063840000D+00 -0.117661390000D+00
-0.117259060000D+00 -0.116856840000D+00 -0.116454740000D+00 -0.116052770000D+00
-0.115650910000D+00 -0.115249190000D+00 -0.114847590000D+00 -0.114446120000D+00
-0.114044780000D+00 -0.113643580000D+00 -0.113242510000D+00 -0.112841590000D+00
-0.112440800000D+00 -0.112040160000D+00 -0.111639660000D+00 -0.111239310000D+00
-0.110839120000D+00 -0.110439070000D+00 -0.110039180000D+00 -0.109639440000D+00
-0.109239870000D+00 -0.108840450000D+00 -0.108441200000D+00 -0.108042120000D+00
-0.107643200000D+00 -0.107244450000D+00 -0.106845880000D+00 -0.106447480000D+00
-0.106049260000D+00 -0.105651210000D+00 -0.105253350000D+00 -0.104855670000D+00
-0.104458180000D+00 -0.104060870000D+00 -0.103663760000D+00 -0.103266840000D+00
-0.102870110000D+00 -0.102473580000D+00 -0.102077250000D+00 -0.101681120000D+00
-0.101285190000D+00 -0.100889470000D+00 -0.100493960000D+00 -0.100098650000D+00
-0.997035630000D-01 -0.993086890000D-01 -0.989140310000D-01 -0.985195920000D-01
-0.981253750000D-01 -0.977313810000D-01 -0.973376130000D-01 -0.969440740000D-01
-0.965507650000D-01 -0.961576880000D-01 -0.957648470000D-01 -0.953722420000D-01
-0.949798770000D-01 -0.945877530000D-01 -0.941958730000D-01 -0.938042390000D-01
-0.934128530000D-01 -0.930217180000D-01 -0.926308360000D-01 -0.922402080000D-01
-0.918498370000D-01 -0.914597260000D-01 -0.910698760000D-01 -0.906802910000D-01
-0.902909710000D-01 -0.899019200000D-01 -0.895131390000D-01 -0.891246310000D-01
-0.887363970000D-01 -0.883484410000D-01 -0.879607650000D-01 -0.875733700000D-01
-0.871862590000D-01 -0.867994340000D-01 -0.864128980000D-01 -0.860266520000D-01
-0.856406990000D-01 -0.852550410000D-01 -0.848696800000D-01 -0.844846190000D-01
-0.840998590000D-01 -0.837154040000D-01 -0.833312540000D-01 -0.829474130000D-01
-0.825638830000D-01 -0.821806660000D-01 -0.817977630000D-01 -0.814151780000D-01
-0.810329130000D-01 -0.806509690000D-01 -0.802693500000D-01 -0.798880560000D-01
-0.795070910000D-01 -0.791264570000D-01 -0.787461560000D-01 -0.783661900000D-01
-0.779865620000D-01 -0.776072730000D-01 -0.772283260000D-01 -0.768497230000D-01
-0.764714660000D-01 -0.760935580000D-01 -0.757160000000D-01 -0.753387960000D-01
-0.749619470000D-01 -0.745854550000D-01 -0.742093230000D-01 -0.738335540000D-01
-0.734581480000D-01 -0.730831080000D-01 -0.727084370000D-01 -0.723341380000D-01
-0.719602110000D-01 -0.715866590000D-01 -0.712134850000D-01 -0.708406910000D-01
-0.704682790000D-01 -0.700962500000D-01 -0.697246090000D-01 -0.693533560000D-01
-0.689824940000D-01 -0.686120250000D-01 -0.682419520000D-01 -0.678722760000D-01
-0.675030000000D-01 -0.671341260000D-01 -0.667656560000D-01 -0.663975930000D-01
-0.660299390000D-01 -0.656626950000D-01 -0.652958650000D-01 -0.649294500000D-01
-0.645634530000D-01 -0.641978760000D-01 -0.638327210000D-01 -0.634679900000D-01
-0.631036860000D-01 -0.627398110000D-01 -0.623763670000D-01 -0.620133560000D-01
-0.616507800000D-01 -0.612886430000D-01 -0.609269450000D-01 -0.605656890000D-01
-0.602048780000D-01 -0.598445140000D-01 -0.594845980000D-01 -0.591251340000D-01
-0.587661220000D-01 -0.584075670000D-01 -0.580494690000D-01 -0.576918310000D-01
-0.573346560000D-01 -0.569779450000D-01 -0.566217010000D-01 -0.562659250000D-01
-0.559106210000D-01 -0.555557910000D-01 -0.552014360000D-01 -0.548475580000D-01
-0.544941610000D-01 -0.541412460000D-01 -0.537888160000D-01 -0.534368730000D-01
-0.530854180000D-01 -0.527344550000D-01 -0.523839860000D-01 -0.520340120000D-01
-0.516845360000D-01 -0.513355600000D-01 -0.509870860000D-01 -0.506391170000D-01
-0.502916550000D-01 -0.499447020000D-01 -0.495982610000D-01 -0.492523330000D-01
-0.489069210000D-01 -0.485620260000D-01 -0.482176520000D-01 -0.478738010000D-01
-0.475304740000D-01 -0.471876740000D-01 -0.468454030000D-01 -0.465036630000D-01
-0.461624580000D-01 -0.458217880000D-01 -0.454816560000D-01 -0.451420640000D-01
-0.448030150000D-01 -0.444645100000D-01 -0.441265530000D-01 -0.437891450000D-01
-0.434522880000D-01 -0.431159850000D-01 -0.427802380000D-01 -0.424450490000D-01
-0.421104200000D-01 -0.417763540000D-01 -0.414428530000D-01 -0.411099190000D-01
-0.407775540000D-01 -0.404457610000D-01 -0.401145410000D-01 -0.397838970000D-01
-0.394538290000D-01 -0.391243400000D-01 -0.387954310000D-01 -0.384671020000D-01
-0.381393560000D-01 -0.378121940000D-01 -0.374856170000D-01 -0.371596260000D-01
-0.368342240000D-01 -0.365094110000D-01 -0.361851890000D-01 -0.358615590000D-01
-0.355385220000D-01 -0.352160810000D-01 -0.348942360000D-01 -0.345729890000D-01
-0.342523420000D-01 -0.339322950000D-01 -0.336128500000D-01 -0.332940080000D-01
-0.329757710000D-01 -0.326581410000D-01 -0.323411180000D-01 -0.320247040000D-01
-0.317089010000D-01 -0.313937090000D-01 -0.310791310000D-01 -0.307651680000D-01
-0.304518200000D-01 -0.301390900000D-01 -0.298269790000D-01 -0.295154880000D-01
-0.292046190000D-01 -0.288943730000D-01 -0.285847510000D-01 -0.282757550000D-01
-0.279673870000D-01 -0.276596470000D-01 -0.273525370000D-01 -0.270460590000D-01
-0.267402140000D-01 -0.264350020000D-01 -0.261304270000D-01 -0.258264890000D-01
-0.255231890000D-01 -0.252205290000D-01 -0.249185100000D-01 -0.246171340000D-01
-0.243164020000D-01 -0.240163160000D-01 -0.237168760000D-01 -0.234180850000D-01
-0.231199430000D-01 -0.228224530000D-01 -0.225256150000D-01 -0.222294310000D-01
-0.219339020000D-01 -0.216390300000D-01 -0.213448160000D-01 -0.210512610000D-01
-0.207583680000D-01 -0.204661370000D-01 -0.201745690000D-01 -0.198836670000D-01
-0.195934310000D-01 -0.193038630000D-01 -0.190149640000D-01 -0.187267360000D-01
-0.184391810000D-01 -0.181522980000D-01 -0.178660910000D-01 -0.175805600000D-01
-0.172957060000D-01 -0.170115320000D-01 -0.167280390000D-01 -0.164452270000D-01
-0.161630980000D-01 -0.158816550000D-01 -0.156008970000D-01 -0.153208270000D-01
-0.150414460000D-01 -0.147627550000D-01 -0.144847560000D-01 -0.142074510000D-01
-0.139308390000D-01 -0.136549240000D-01 -0.133797060000D-01 -0.131051870000D-01
-0.128313680000D-01 -0.125582500000D-01 -0.122858350000D-01 -0.120141250000D-01
-0.117431210000D-01 -0.114728230000D-01 -0.112032340000D-01 -0.109343560000D-01
-0.106661880000D-01 -0.103987330000D-01 -0.101319930000D-01 -0.986596790000D-02
-0.960065990000D-02 -0.933607030000D-02 -0.907220040000D-02 -0.880905170000D-02
-0.854662550000D-02 -0.828492340000D-02 -0.802394660000D-02 -0.776369660000D-02
-0.750417480000D-02 -0.724538250000D-02 -0.698732120000D-02 -0.672999240000D-02
-0.647339720000D-02 -0.621753730000D-02 -0.596241400000D-02 -0.570802870000D-02
-0.545438270000D-02 -0.520147750000D-02 -0.494931460000D-02 -0.469789520000D-02
-0.444722080000D-02 -0.419729280000D-02 -0.394811270000D-02 -0.369968170000D-02
-0.345200130000D-02 -0.320507290000D-02 -0.295889790000D-02 -0.271347780000D-02
-0.246881380000D-02 -0.222490750000D-02 -0.198176010000D-02 -0.173937320000D-02
-0.149774810000D-02 -0.125688620000D-02 -0.101678890000D-02 -0.777457620000D-03
-0.538893770000D-03 -0.301098740000D-03 -0.640739360000D-04  0.172179250000D-03
 0.407659410000D-03  0.642365140000D-03  0.876295040000D-03  0.110944770000D-02
 0.134182180000D-02  0.157341580000D-02  0.180422830000D-02  0.203425810000D-02
 0.226350360000D-02  0.249196350000D-02  0.271963630000D-02  0.294652070000D-02
 0.317261520000D-02  0.339791850000D-02  0.362242920000D-02  0.384614580000D-02
 0.406906700000D-02  0.429119130000D-02  0.451251730000D-02  0.473304370000D-02
 0.495276910000D-02  0.517169200000D-02  0.538981100000D-02  0.560712480000D-02
 0.582363190000D-02  0.603933100000D-02  0.625422060000D-02  0.646829930000D-02
 0.668156580000D-02  0.689401860000D-02  0.710565630000D-02  0.731647760000D-02
 0.752648100000D-02  0.773566510000D-02  0.794402850000D-02  0.815156990000D-02
 0.835828780000D-02  0.856418080000D-02  0.876924750000D-02  0.897348660000D-02
 0.917689650000D-02  0.937947600000D-02  0.958122360000D-02  0.978213790000D-02
 0.998221750000D-02  0.101814610000D-01  0.103798670000D-01  0.105774340000D-01
 0.107741610000D-01  0.109700460000D-01  0.111650880000D-01  0.113592860000D-01
 0.115526370000D-01  0.117451420000D-01  0.119367970000D-01  0.121276030000D-01
 0.123175570000D-01  0.125066580000D-01  0.126949050000D-01  0.128822960000D-01
 0.130688300000D-01  0.132545060000D-01  0.134393210000D-01  0.136232750000D-01
 0.138063670000D-01  0.139885940000D-01  0.141699560000D-01  0.143504510000D-01
 0.145300780000D-01  0.147088350000D-01  0.148867200000D-01  0.150637340000D-01
 0.152398730000D-01  0.154151370000D-01  0.155895240000D-01  0.157630330000D-01
 0.159356630000D-01  0.161074120000D-01  0.162782780000D-01  0.164482610000D-01
 0.166173580000D-01  0.167855690000D-01  0.169528920000D-01  0.171193250000D-01
 0.172848680000D-01  0.174495190000D-01  0.176132760000D-01  0.177761380000D-01
 0.179381040000D-01  0.180991720000D-01  0.182593410000D-01  0.184186100000D-01
 0.185769760000D-01  0.187344390000D-01  0.188909970000D-01  0.190466490000D-01
 0.192013940000D-01  0.193552300000D-01  0.195081550000D-01  0.196601680000D-01
 0.198112690000D-01  0.199614540000D-01  0.201107240000D-01  0.202590760000D-01
 0.204065100000D-01  0.205530230000D-01  0.206986150000D-01  0.208432840000D-01
 0.209870290000D-01  0.211298470000D-01  0.212717390000D-01  0.214127020000D-01
 0.215527350000D-01  0.216918360000D-01  0.218300050000D-01  0.219672390000D-01
 0.221035380000D-01  0.222389000000D-01  0.223733240000D-01  0.225068080000D-01
 0.226393500000D-01  0.227709500000D-01  0.229016060000D-01  0.230313170000D-01
 0.231600800000D-01  0.232878960000D-01  0.234147620000D-01  0.235406770000D-01
 0.236656390000D-01  0.237896480000D-01  0.239127020000D-01  0.240347980000D-01
 0.241559370000D-01  0.242761170000D-01  0.243953350000D-01  0.245135920000D-01
 0.246308840000D-01  0.247472120000D-01  0.248625730000D-01  0.249769670000D-01
 0.250903910000D-01  0.252028450000D-01  0.253143260000D-01  0.254248350000D-01
 0.255343680000D-01  0.256429250000D-01  0.257505040000D-01  0.258571050000D-01
 0.259627250000D-01  0.260673630000D-01  0.261710180000D-01  0.262736880000D-01
 0.263753720000D-01  0.264760690000D-01  0.265757770000D-01  0.266744950000D-01
 0.267722210000D-01  0.268689530000D-01  0.269646920000D-01  0.270594350000D-01
 0.271531800000D-01  0.272459270000D-01  0.273376730000D-01  0.274284180000D-01
 0.275181610000D-01  0.276068990000D-01  0.276946310000D-01  0.277813560000D-01
 0.278670730000D-01  0.279517800000D-01  0.280354760000D-01  0.281181590000D-01
 0.281998280000D-01  0.282804810000D-01  0.283601180000D-01  0.284387360000D-01
 0.285163350000D-01  0.285929120000D-01  0.286684670000D-01  0.287429990000D-01
 0.288165050000D-01  0.288889840000D-01  0.289604350000D-01  0.290308560000D-01
 0.291002470000D-01  0.291686060000D-01  0.292359300000D-01  0.293022200000D-01
 0.293674730000D-01  0.294316880000D-01  0.294948640000D-01  0.295569990000D-01
 0.296180920000D-01  0.296781420000D-01  0.297371470000D-01  0.297951050000D-01
 0.298520160000D-01  0.299078770000D-01  0.299626880000D-01  0.300164480000D-01
 0.300691530000D-01  0.301208050000D-01  0.301714000000D-01  0.302209370000D-01
 0.302694150000D-01  0.303168340000D-01  0.303631900000D-01  0.304084840000D-01
 0.304527120000D-01  0.304958750000D-01  0.305379710000D-01  0.305789980000D-01
 0.306189540000D-01  0.306578400000D-01  0.306956520000D-01  0.307323900000D-01
 0.307680520000D-01  0.308026370000D-01  0.308361430000D-01  0.308685700000D-01
 0.308999150000D-01  0.309301770000D-01  0.309593560000D-01  0.309874480000D-01
 0.310144540000D-01  0.310403720000D-01  0.310651990000D-01  0.310889360000D-01
 0.311115800000D-01  0.311331300000D-01  0.311535840000D-01  0.311729420000D-01
 0.311912020000D-01  0.312083620000D-01  0.312244210000D-01  0.312393780000D-01
 0.312532310000D-01  0.312659790000D-01  0.312776200000D-01  0.312881530000D-01
 0.312975770000D-01  0.313058910000D-01  0.313130920000D-01  0.313191790000D-01
 0.313241510000D-01  0.313280070000D-01  0.313307460000D-01  0.313323650000D-01
 0.313328630000D-01  0.313322400000D-01  0.313304930000D-01  0.313276210000D-01
 0.313236230000D-01  0.313184980000D-01  0.313122430000D-01  0.313048580000D-01
 0.312963420000D-01  0.312866920000D-01  0.312759070000D-01  0.312639870000D-01
 0.312509290000D-01  0.312367320000D-01  0.312213950000D-01  0.312049170000D-01
 0.311872950000D-01  0.311685300000D-01  0.311486180000D-01  0.311275590000D-01
 0.311053510000D-01  0.310819940000D-01  0.310574850000D-01  0.310318230000D-01
 0.310050070000D-01  0.309770350000D-01  0.309479060000D-01  0.309176220000D-01
 0.308861910000D-01  0.308536260000D-01  0.308199400000D-01  0.307851440000D-01
 0.307492520000D-01  0.307122750000D-01  0.306742260000D-01  0.306351170000D-01
 0.305949610000D-01  0.305537690000D-01  0.305115540000D-01  0.304683290000D-01
 0.304241050000D-01  0.303788950000D-01  0.303327120000D-01  0.302855670000D-01
 0.302374730000D-01  0.301884420000D-01  0.301384870000D-01  0.300876200000D-01
 0.300358530000D-01  0.299831980000D-01  0.299296680000D-01  0.298752760000D-01
 0.298200330000D-01  0.297639510000D-01  0.297070440000D-01  0.296493230000D-01
 0.295908000000D-01  0.295314890000D-01  0.294714010000D-01  0.294105490000D-01
 0.293489450000D-01  0.292866010000D-01  0.292235290000D-01  0.291597430000D-01
 0.290952530000D-01  0.290300740000D-01  0.289642160000D-01  0.288976920000D-01
 0.288305150000D-01  0.287626960000D-01  0.286942490000D-01  0.286251850000D-01
 0.285555170000D-01  0.284852560000D-01  0.284144170000D-01  0.283430100000D-01
 0.282710480000D-01  0.281985430000D-01  0.281255080000D-01  0.280519540000D-01
 0.279778950000D-01  0.279033430000D-01  0.278283100000D-01  0.277528070000D-01
 0.276768490000D-01  0.276004460000D-01  0.275236110000D-01  0.274463570000D-01
 0.273686950000D-01  0.272906390000D-01  0.272122000000D-01  0.271333910000D-01
 0.270542230000D-01  0.269747100000D-01  0.268948640000D-01  0.268146970000D-01
 0.267342210000D-01  0.266534490000D-01  0.265723920000D-01  0.264910640000D-01
 0.264094770000D-01  0.263276420000D-01  0.262455720000D-01  0.261632800000D-01
 0.260807780000D-01  0.259980780000D-01  0.259151920000D-01  0.258321340000D-01
 0.257489140000D-01  0.256655450000D-01  0.255820400000D-01  0.254984040000D-01
 0.254146410000D-01  0.253307510000D-01  0.252467390000D-01  0.251626060000D-01
 0.250783550000D-01  0.249939890000D-01  0.249095090000D-01  0.248249190000D-01
 0.247402210000D-01  0.246554170000D-01  0.245705100000D-01  0.244855020000D-01
 0.244003970000D-01  0.243151960000D-01  0.242299010000D-01  0.241445160000D-01
 0.240590430000D-01  0.239734850000D-01  0.238878430000D-01  0.238021200000D-01
 0.237163200000D-01  0.236304430000D-01  0.235444940000D-01  0.234584740000D-01
 0.233723860000D-01  0.232862320000D-01  0.232000140000D-01  0.231137370000D-01
 0.230274010000D-01  0.229410090000D-01  0.228545640000D-01  0.227680680000D-01
 0.226815250000D-01  0.225949350000D-01  0.225083020000D-01  0.224216290000D-01
 0.223349170000D-01  0.222481690000D-01  0.221613880000D-01  0.220745770000D-01
 0.219877370000D-01  0.219008720000D-01  0.218139830000D-01  0.217270730000D-01
 0.216401450000D-01  0.215532010000D-01  0.214662440000D-01  0.213792760000D-01
 0.212923000000D-01  0.212053180000D-01  0.211183330000D-01  0.210313470000D-01
 0.209443620000D-01  0.208573820000D-01  0.207704090000D-01  0.206834440000D-01
 0.205964910000D-01  0.205095520000D-01  0.204226300000D-01  0.203357270000D-01
 0.202488460000D-01  0.201619890000D-01  0.200751580000D-01  0.199883560000D-01
 0.199015870000D-01  0.198148510000D-01  0.197281510000D-01  0.196414910000D-01
 0.195548720000D-01  0.194682980000D-01  0.193817700000D-01  0.192952910000D-01
 0.192088630000D-01  0.191224900000D-01  0.190361730000D-01  0.189499150000D-01
 0.188637190000D-01  0.187775870000D-01  0.186915210000D-01  0.186055240000D-01
 0.185195990000D-01  0.184337480000D-01  0.183479730000D-01  0.182622770000D-01
 0.181766630000D-01  0.180911320000D-01  0.180056880000D-01  0.179203330000D-01
 0.178350700000D-01  0.177499000000D-01  0.176648270000D-01  0.175798530000D-01
 0.174949800000D-01  0.174102110000D-01  0.173255490000D-01  0.172409950000D-01
 0.171565530000D-01  0.170722250000D-01  0.169880130000D-01  0.169039200000D-01
 0.168199490000D-01  0.167361010000D-01  0.166523800000D-01  0.165687870000D-01
 0.164853260000D-01  0.164019990000D-01  0.163188080000D-01  0.162357560000D-01
 0.161528450000D-01  0.160700780000D-01  0.159874580000D-01  0.159049860000D-01
 0.158226650000D-01  0.157404990000D-01  0.156584880000D-01  0.155766370000D-01
 0.154949470000D-01  0.154134200000D-01  0.153320600000D-01  0.152508680000D-01
 0.151698480000D-01  0.150890020000D-01  0.150083310000D-01  0.149278400000D-01
 0.148475300000D-01  0.147674030000D-01  0.146874630000D-01  0.146077120000D-01
 0.145281510000D-01  0.144487850000D-01  0.143696140000D-01  0.142906430000D-01
 0.142118720000D-01  0.141333050000D-01  0.140549440000D-01  0.139767930000D-01
 0.138988520000D-01  0.138211250000D-01  0.137436140000D-01  0.136663210000D-01
 0.135892500000D-01  0.135124020000D-01  0.134357810000D-01  0.133593880000D-01
 0.132832260000D-01  0.132072980000D-01  0.131316060000D-01  0.130561530000D-01
 0.129809410000D-01  0.129059720000D-01  0.128312500000D-01  0.127567760000D-01
 0.126825530000D-01  0.126085830000D-01  0.125348700000D-01  0.124614150000D-01
 0.123882210000D-01  0.123152910000D-01  0.122426270000D-01  0.121702320000D-01
 0.120981070000D-01  0.120262560000D-01  0.119546810000D-01  0.118833840000D-01
 0.118123690000D-01  0.117416360000D-01  0.116711870000D-01  0.116010190000D-01
 0.115311340000D-01  0.114615300000D-01  0.113922060000D-01  0.113231630000D-01
 0.112543990000D-01  0.111859140000D-01  0.111177070000D-01  0.110497790000D-01
 0.109821270000D-01  0.109147520000D-01  0.108476540000D-01  0.107808300000D-01
 0.107142820000D-01  0.106480090000D-01  0.105820090000D-01  0.105162820000D-01
 0.104508280000D-01  0.103856470000D-01  0.103207370000D-01  0.102560980000D-01
 0.101917290000D-01  0.101276300000D-01  0.100638010000D-01  0.100002400000D-01
 0.993694780000D-02  0.987392300000D-02  0.981116520000D-02  0.974867390000D-02
 0.968644850000D-02  0.962448850000D-02  0.956279330000D-02  0.950136230000D-02
 0.944019490000D-02  0.937929060000D-02  0.931864890000D-02  0.925826910000D-02
 0.919815070000D-02  0.913829310000D-02  0.907869570000D-02  0.901935800000D-02
 0.896027950000D-02  0.890145950000D-02  0.884289740000D-02  0.878459280000D-02
 0.872654510000D-02  0.866875360000D-02  0.861121780000D-02  0.855393720000D-02
 0.849691120000D-02  0.844013910000D-02  0.838362060000D-02  0.832735490000D-02
 0.827134150000D-02  0.821557980000D-02  0.816006940000D-02  0.810480950000D-02
 0.804979970000D-02  0.799503940000D-02  0.794052790000D-02  0.788626490000D-02
 0.783224950000D-02  0.777848150000D-02  0.772496000000D-02  0.767168460000D-02
 0.761865480000D-02  0.756586980000D-02  0.751332930000D-02  0.746103250000D-02
 0.740897900000D-02  0.735716820000D-02  0.730559940000D-02  0.725427230000D-02
 0.720318600000D-02  0.715234020000D-02  0.710173430000D-02  0.705136760000D-02
 0.700123960000D-02  0.695134970000D-02  0.690169740000D-02  0.685228210000D-02
 0.680310330000D-02  0.675416030000D-02  0.670545260000D-02  0.665697970000D-02
 0.660874090000D-02  0.656073570000D-02  0.651296360000D-02  0.646542390000D-02
 0.641811610000D-02  0.637103970000D-02  0.632419400000D-02  0.627757850000D-02
 0.623119270000D-02  0.618503590000D-02  0.613910760000D-02  0.609340730000D-02
 0.604793430000D-02  0.600268810000D-02  0.595766820000D-02  0.591287390000D-02
 0.586830470000D-02  0.582396000000D-02  0.577983930000D-02  0.573594200000D-02
 0.569226750000D-02  0.564881530000D-02  0.560558480000D-02  0.556257540000D-02
 0.551978660000D-02  0.547721770000D-02  0.543486830000D-02  0.539273770000D-02
 0.535082550000D-02  0.530913090000D-02  0.526765360000D-02  0.522639280000D-02
 0.518534800000D-02  0.514451870000D-02  0.510390430000D-02  0.506350420000D-02
 0.502331790000D-02  0.498334470000D-02  0.494358420000D-02  0.490403570000D-02
 0.486469870000D-02  0.482557270000D-02  0.478665700000D-02  0.474795110000D-02
 0.470945440000D-02  0.467116630000D-02  0.463308640000D-02  0.459521390000D-02
