      3000  0.100000000000D+01  0.478950000000D+01
      0.791661169020D+03    0    0
  0.204570831042D-01  0.204167828728D-01  0.203765439239D-01  0.203363661795D-01
  0.202962495621D-01  0.202561939944D-01  0.202161993994D-01  0.201762657003D-01
  0.201363928208D-01  0.200965806846D-01  0.200568292160D-01  0.200171383393D-01
  0.199775079793D-01  0.199379380609D-01  0.198984285094D-01  0.198589792502D-01
  0.198195902092D-01  0.197802613123D-01  0.197409924860D-01  0.197017836567D-01
  0.196626347513D-01  0.196235456969D-01  0.195845164207D-01  0.195455468504D-01
  0.195066369138D-01  0.194677865390D-01  0.194289956543D-01  0.193902641883D-01
  0.193515920697D-01  0.193129792276D-01  0.192744255912D-01  0.192359310902D-01
  0.191974956541D-01  0.191591192130D-01  0.191208016970D-01  0.190825430366D-01
  0.190443431624D-01  0.190062020053D-01  0.189681194963D-01  0.189300955667D-01
  0.188921301481D-01  0.188542231721D-01  0.188163745706D-01  0.187785842759D-01
  0.187408522202D-01  0.187031783360D-01  0.186655625562D-01  0.186280048136D-01
  0.185905050415D-01  0.185530631730D-01  0.185156791419D-01  0.184783528817D-01
  0.184410843264D-01  0.184038734102D-01  0.183667200672D-01  0.183296242320D-01
  0.182925858393D-01  0.182556048238D-01  0.182186811206D-01  0.181818146648D-01
  0.181450053919D-01  0.181082532374D-01  0.180715581370D-01  0.180349200265D-01
  0.179983388421D-01  0.179618145200D-01  0.179253469966D-01  0.178889362083D-01
  0.178525820920D-01  0.178162845844D-01  0.177800436227D-01  0.177438591440D-01
  0.177077310857D-01  0.176716593852D-01  0.176356439803D-01  0.175996848086D-01
  0.175637818082D-01  0.175279349172D-01  0.174921440738D-01  0.174564092164D-01
  0.174207302836D-01  0.173851072139D-01  0.173495399463D-01  0.173140284196D-01
  0.172785725730D-01  0.172431723457D-01  0.172078276771D-01  0.171725385066D-01
  0.171373047738D-01  0.171021264186D-01  0.170670033808D-01  0.170319356004D-01
  0.169969230175D-01  0.169619655724D-01  0.169270632055D-01  0.168922158573D-01
  0.168574234684D-01  0.168226859795D-01  0.167880033316D-01  0.167533754655D-01
  0.167188023224D-01  0.166842838435D-01  0.166498199701D-01  0.166154106436D-01
  0.165810558056D-01  0.165467553977D-01  0.165125093616D-01  0.164783176393D-01
  0.164441801727D-01  0.164100969038D-01  0.163760677748D-01  0.163420927280D-01
  0.163081717058D-01  0.162743046507D-01  0.162404915051D-01  0.162067322118D-01
  0.161730267136D-01  0.161393749533D-01  0.161057768738D-01  0.160722324182D-01
  0.160387415296D-01  0.160053041513D-01  0.159719202265D-01  0.159385896986D-01
  0.159053125112D-01  0.158720886078D-01  0.158389179321D-01  0.158058004278D-01
  0.157727360387D-01  0.157397247088D-01  0.157067663820D-01  0.156738610023D-01
  0.156410085140D-01  0.156082088613D-01  0.155754619884D-01  0.155427678397D-01
  0.155101263598D-01  0.154775374930D-01  0.154450011840D-01  0.154125173774D-01
  0.153800860181D-01  0.153477070508D-01  0.153153804204D-01  0.152831060718D-01
  0.152508839500D-01  0.152187140002D-01  0.151865961674D-01  0.151545303970D-01
  0.151225166341D-01  0.150905548241D-01  0.150586449124D-01  0.150267868445D-01
  0.149949805659D-01  0.149632260221D-01  0.149315231589D-01  0.148998719218D-01
  0.148682722568D-01  0.148367241095D-01  0.148052274259D-01  0.147737821519D-01
  0.147423882334D-01  0.147110456165D-01  0.146797542473D-01  0.146485140720D-01
  0.146173250366D-01  0.145861870875D-01  0.145551001710D-01  0.145240642333D-01
  0.144930792210D-01  0.144621450803D-01  0.144312617578D-01  0.144004292001D-01
  0.143696473537D-01  0.143389161651D-01  0.143082355812D-01  0.142776055486D-01
  0.142470260141D-01  0.142164969244D-01  0.141860182263D-01  0.141555898669D-01
  0.141252117929D-01  0.140948839514D-01  0.140646062894D-01  0.140343787538D-01
  0.140042012918D-01  0.139740738505D-01  0.139439963770D-01  0.139139688186D-01
  0.138839911224D-01  0.138540632356D-01  0.138241851057D-01  0.137943566800D-01
  0.137645779057D-01  0.137348487303D-01  0.137051691012D-01  0.136755389659D-01
  0.136459582718D-01  0.136164269666D-01  0.135869449977D-01  0.135575123128D-01
  0.135281288593D-01  0.134987945851D-01  0.134695094378D-01  0.134402733650D-01
  0.134110863145D-01  0.133819482341D-01  0.133528590715D-01  0.133238187745D-01
  0.132948272910D-01  0.132658845689D-01  0.132369905560D-01  0.132081452002D-01
  0.131793484494D-01  0.131506002517D-01  0.131219005550D-01  0.130932493073D-01
  0.130646464566D-01  0.130360919511D-01  0.130075857386D-01  0.129791277674D-01
  0.129507179856D-01  0.129223563413D-01  0.128940427826D-01  0.128657772577D-01
  0.128375597149D-01  0.128093901022D-01  0.127812683680D-01  0.127531944605D-01
  0.127251683280D-01  0.126971899187D-01  0.126692591810D-01  0.126413760631D-01
  0.126135405135D-01  0.125857524804D-01  0.125580119122D-01  0.125303187573D-01
  0.125026729642D-01  0.124750744812D-01  0.124475232567D-01  0.124200192392D-01
  0.123925623771D-01  0.123651526190D-01  0.123377899133D-01  0.123104742085D-01
  0.122832054531D-01  0.122559835956D-01  0.122288085846D-01  0.122016803687D-01
  0.121745988963D-01  0.121475641161D-01  0.121205759766D-01  0.120936344264D-01
  0.120667394142D-01  0.120398908886D-01  0.120130887981D-01  0.119863330915D-01
  0.119596237174D-01  0.119329606243D-01  0.119063437611D-01  0.118797730764D-01
  0.118532485188D-01  0.118267700370D-01  0.118003375798D-01  0.117739510959D-01
  0.117476105340D-01  0.117213158428D-01  0.116950669711D-01  0.116688638676D-01
  0.116427064810D-01  0.116165947602D-01  0.115905286538D-01  0.115645081107D-01
  0.115385330796D-01  0.115126035094D-01  0.114867193488D-01  0.114608805466D-01
  0.114350870516D-01  0.114093388127D-01  0.113836357787D-01  0.113579778983D-01
  0.113323651205D-01  0.113067973940D-01  0.112812746678D-01  0.112557968906D-01
  0.112303640112D-01  0.112049759787D-01  0.111796327418D-01  0.111543342493D-01
  0.111290804503D-01  0.111038712934D-01  0.110787067277D-01  0.110535867020D-01
  0.110285111652D-01  0.110034800662D-01  0.109784933539D-01  0.109535509772D-01
  0.109286528850D-01  0.109037990262D-01  0.108789893497D-01  0.108542238045D-01
  0.108295023394D-01  0.108048249034D-01  0.107801914454D-01  0.107556019144D-01
  0.107310562593D-01  0.107065544289D-01  0.106820963724D-01  0.106576820385D-01
  0.106333113763D-01  0.106089843347D-01  0.105847008626D-01  0.105604609091D-01
  0.105362644230D-01  0.105121113533D-01  0.104880016490D-01  0.104639352591D-01
  0.104399121325D-01  0.104159322182D-01  0.103919954652D-01  0.103681018224D-01
  0.103442512388D-01  0.103204436634D-01  0.102966790452D-01  0.102729573332D-01
  0.102492784764D-01  0.102256424236D-01  0.102020491241D-01  0.101784985266D-01
  0.101549905803D-01  0.101315252342D-01  0.101081024371D-01  0.100847221382D-01
  0.100613842865D-01  0.100380888309D-01  0.100148357204D-01  0.999162490418D-02
  0.996845633110D-02  0.994532995023D-02  0.992224571058D-02  0.989920356118D-02
  0.987620345104D-02  0.985324532920D-02  0.983032914469D-02  0.980745484653D-02
  0.978462238375D-02  0.976183170540D-02  0.973908276050D-02  0.971637549811D-02
  0.969370986725D-02  0.967108581698D-02  0.964850329634D-02  0.962596225438D-02
  0.960346264015D-02  0.958100440271D-02  0.955858749112D-02  0.953621185443D-02
  0.951387744170D-02  0.949158420201D-02  0.946933208442D-02  0.944712103799D-02
  0.942495101181D-02  0.940282195494D-02  0.938073381647D-02  0.935868654548D-02
  0.933668009106D-02  0.931471440228D-02  0.929278942825D-02  0.927090511805D-02
  0.924906142079D-02  0.922725828557D-02  0.920549566148D-02  0.918377349764D-02
  0.916209174315D-02  0.914045034714D-02  0.911884925871D-02  0.909728842699D-02
  0.907576780111D-02  0.905428733020D-02  0.903284696338D-02  0.901144664980D-02
  0.899008633859D-02  0.896876597890D-02  0.894748551988D-02  0.892624491068D-02
  0.890504410046D-02  0.888388303839D-02  0.886276167362D-02  0.884167995532D-02
  0.882063783269D-02  0.879963525488D-02  0.877867217110D-02  0.875774853052D-02
  0.873686428234D-02  0.871601937577D-02  0.869521376001D-02  0.867444738426D-02
  0.865372019774D-02  0.863303214968D-02  0.861238318930D-02  0.859177326583D-02
  0.857120232851D-02  0.855067032658D-02  0.853017720929D-02  0.850972292590D-02
  0.848930742567D-02  0.846893065786D-02  0.844859257174D-02  0.842829311661D-02
  0.840803224174D-02  0.838780989642D-02  0.836762602997D-02  0.834748059167D-02
  0.832737353085D-02  0.830730479683D-02  0.828727433893D-02  0.826728210648D-02
  0.824732804884D-02  0.822741211534D-02  0.820753425535D-02  0.818769441823D-02
  0.816789255334D-02  0.814812861008D-02  0.812840253783D-02  0.810871428598D-02
  0.808906380394D-02  0.806945104112D-02  0.804987594693D-02  0.803033847083D-02
  0.801083856222D-02  0.799137617058D-02  0.797195124534D-02  0.795256373598D-02
  0.793321359197D-02  0.791390076279D-02  0.789462519793D-02  0.787538684690D-02
  0.785618565921D-02  0.783702158437D-02  0.781789457192D-02  0.779880457141D-02
  0.777975153237D-02  0.776073540438D-02  0.774175613700D-02  0.772281367982D-02
  0.770390798242D-02  0.768503899442D-02  0.766620666542D-02  0.764741094506D-02
  0.762865178296D-02  0.760992912878D-02  0.759124293217D-02  0.757259314280D-02
  0.755397971037D-02  0.753540258455D-02  0.751686171505D-02  0.749835705161D-02
  0.747988854393D-02  0.746145614177D-02  0.744305979488D-02  0.742469945302D-02
  0.740637506598D-02  0.738808658355D-02  0.736983395553D-02  0.735161713175D-02
  0.733343606203D-02  0.731529069622D-02  0.729718098417D-02  0.727910687577D-02
  0.726106832089D-02  0.724306526943D-02  0.722509767131D-02  0.720716547646D-02
  0.718926863482D-02  0.717140709634D-02  0.715358081100D-02  0.713578972877D-02
  0.711803379967D-02  0.710031297371D-02  0.708262720092D-02  0.706497643134D-02
  0.704736061503D-02  0.702977970208D-02  0.701223364257D-02  0.699472238661D-02
  0.697724588433D-02  0.695980408587D-02  0.694239694138D-02  0.692502440103D-02
  0.690768641502D-02  0.689038293356D-02  0.687311390685D-02  0.685587928515D-02
  0.683867901871D-02  0.682151305780D-02  0.680438135272D-02  0.678728385376D-02
  0.677022051127D-02  0.675319127558D-02  0.673619609706D-02  0.671923492608D-02
  0.670230771304D-02  0.668541440837D-02  0.666855496248D-02  0.665172932584D-02
  0.663493744892D-02  0.661817928222D-02  0.660145477623D-02  0.658476388149D-02
  0.656810654854D-02  0.655148272797D-02  0.653489237034D-02  0.651833542627D-02
  0.650181184639D-02  0.648532158135D-02  0.646886458180D-02  0.645244079844D-02
  0.643605018198D-02  0.641969268314D-02  0.640336825267D-02  0.638707684135D-02
  0.637081839996D-02  0.635459287931D-02  0.633840023025D-02  0.632224040361D-02
  0.630611335029D-02  0.629001902117D-02  0.627395736718D-02  0.625792833926D-02
  0.624193188838D-02  0.622596796551D-02  0.621003652166D-02  0.619413750788D-02
  0.617827087521D-02  0.616243657472D-02  0.614663455752D-02  0.613086477474D-02
  0.611512717750D-02  0.609942171699D-02  0.608374834440D-02  0.606810701094D-02
  0.605249766786D-02  0.603692026641D-02  0.602137475789D-02  0.600586109360D-02
  0.599037922489D-02  0.597492910311D-02  0.595951067965D-02  0.594412390592D-02
  0.592876873336D-02  0.591344511342D-02  0.589815299759D-02  0.588289233739D-02
  0.586766308434D-02  0.585246519001D-02  0.583729860599D-02  0.582216328389D-02
  0.580705917535D-02  0.579198623203D-02  0.577694440563D-02  0.576193364787D-02
  0.574695391048D-02  0.573200514524D-02  0.571708730396D-02  0.570220033844D-02
  0.568734420055D-02  0.567251884217D-02  0.565772421519D-02  0.564296027157D-02
  0.562822696324D-02  0.561352424222D-02  0.559885206050D-02  0.558421037015D-02
  0.556959912323D-02  0.555501827184D-02  0.554046776811D-02  0.552594756421D-02
  0.551145761232D-02  0.549699786465D-02  0.548256827345D-02  0.546816879100D-02
  0.545379936960D-02  0.543945996157D-02  0.542515051929D-02  0.541087099514D-02
  0.539662134155D-02  0.538240151097D-02  0.536821145587D-02  0.535405112877D-02
  0.533992048221D-02  0.532581946876D-02  0.531174804103D-02  0.529770615165D-02
  0.528369375328D-02  0.526971079861D-02  0.525575724037D-02  0.524183303133D-02
  0.522793812425D-02  0.521407247198D-02  0.520023602735D-02  0.518642874324D-02
  0.517265057258D-02  0.515890146831D-02  0.514518138340D-02  0.513149027087D-02
  0.511782808376D-02  0.510419477515D-02  0.509059029813D-02  0.507701460586D-02
  0.506346765149D-02  0.504994938825D-02  0.503645976937D-02  0.502299874811D-02
  0.500956627779D-02  0.499616231173D-02  0.498278680332D-02  0.496943970596D-02
  0.495612097309D-02  0.494283055818D-02  0.492956841473D-02  0.491633449629D-02
  0.490312875644D-02  0.488995114877D-02  0.487680162694D-02  0.486368014462D-02
  0.485058665553D-02  0.483752111341D-02  0.482448347205D-02  0.481147368526D-02
  0.479849170690D-02  0.478553749084D-02  0.477261099103D-02  0.475971216141D-02
  0.474684095598D-02  0.473399732877D-02  0.472118123385D-02  0.470839262531D-02
  0.469563145729D-02  0.468289768397D-02  0.467019125956D-02  0.465751213830D-02
  0.464486027448D-02  0.463223562242D-02  0.461963813646D-02  0.460706777102D-02
  0.459452448050D-02  0.458200821939D-02  0.456951894218D-02  0.455705660342D-02
  0.454462115768D-02  0.453221255959D-02  0.451983076378D-02  0.450747572497D-02
  0.449514739787D-02  0.448284573724D-02  0.447057069791D-02  0.445832223470D-02
  0.444610030251D-02  0.443390485624D-02  0.442173585086D-02  0.440959324136D-02
  0.439747698278D-02  0.438538703020D-02  0.437332333871D-02  0.436128586349D-02
  0.434927455971D-02  0.433728938260D-02  0.432533028744D-02  0.431339722953D-02
  0.430149016422D-02  0.428960904690D-02  0.427775383299D-02  0.426592447796D-02
  0.425412093732D-02  0.424234316661D-02  0.423059112141D-02  0.421886475736D-02
  0.420716403012D-02  0.419548889540D-02  0.418383930894D-02  0.417221522654D-02
  0.416061660401D-02  0.414904339723D-02  0.413749556212D-02  0.412597305461D-02
  0.411447583070D-02  0.410300384643D-02  0.409155705786D-02  0.408013542111D-02
  0.406873889234D-02  0.405736742775D-02  0.404602098358D-02  0.403469951610D-02
  0.402340298163D-02  0.401213133656D-02  0.400088453727D-02  0.398966254022D-02
  0.397846530189D-02  0.396729277883D-02  0.395614492760D-02  0.394502170483D-02
  0.393392306716D-02  0.392284897131D-02  0.391179937402D-02  0.390077423207D-02
  0.388977350230D-02  0.387879714157D-02  0.386784510681D-02  0.385691735497D-02
  0.384601384306D-02  0.383513452811D-02  0.382427936722D-02  0.381344831752D-02
  0.380264133619D-02  0.379185838043D-02  0.378109940753D-02  0.377036437477D-02
  0.375965323951D-02  0.374896595915D-02  0.373830249111D-02  0.372766279289D-02
  0.371704682201D-02  0.370645453603D-02  0.369588589257D-02  0.368534084929D-02
  0.367481936389D-02  0.366432139413D-02  0.365384689778D-02  0.364339583268D-02
  0.363296815672D-02  0.362256382782D-02  0.361218280396D-02  0.360182504314D-02
  0.359149050343D-02  0.358117914293D-02  0.357089091980D-02  0.356062579222D-02
  0.355038371844D-02  0.354016465675D-02  0.352996856548D-02  0.351979540300D-02
  0.350964512774D-02  0.349951769816D-02  0.348941307279D-02  0.347933121017D-02
  0.346927206892D-02  0.345923560768D-02  0.344922178516D-02  0.343923056010D-02
  0.342926189129D-02  0.341931573756D-02  0.340939205780D-02  0.339949081093D-02
  0.338961195593D-02  0.337975545182D-02  0.336992125767D-02  0.336010933260D-02
  0.335031963576D-02  0.334055212636D-02  0.333080676365D-02  0.332108350695D-02
  0.331138231559D-02  0.330170314898D-02  0.329204596655D-02  0.328241072779D-02
  0.327279739225D-02  0.326320591949D-02  0.325363626917D-02  0.324408840095D-02
  0.323456227455D-02  0.322505784976D-02  0.321557508639D-02  0.320611394432D-02
  0.319667438345D-02  0.318725636375D-02  0.317785984524D-02  0.316848478797D-02
  0.315913115205D-02  0.314979889763D-02  0.314048798492D-02  0.313119837416D-02
  0.312193002567D-02  0.311268289977D-02  0.310345695688D-02  0.309425215743D-02
  0.308506846192D-02  0.307590583088D-02  0.306676422490D-02  0.305764360463D-02
  0.304854393075D-02  0.303946516398D-02  0.303040726512D-02  0.302137019500D-02
  0.301235391449D-02  0.300335838453D-02  0.299438356609D-02  0.298542942020D-02
  0.297649590793D-02  0.296758299042D-02  0.295869062883D-02  0.294981878439D-02
  0.294096741836D-02  0.293213649208D-02  0.292332596690D-02  0.291453580425D-02
  0.290576596560D-02  0.289701641247D-02  0.288828710642D-02  0.287957800907D-02
  0.287088908209D-02  0.286222028719D-02  0.285357158615D-02  0.284494294076D-02
  0.283633431291D-02  0.282774566449D-02  0.281917695749D-02  0.281062815391D-02
  0.280209921581D-02  0.279359010532D-02  0.278510078459D-02  0.277663121583D-02
  0.276818136132D-02  0.275975118337D-02  0.275134064433D-02  0.274294970663D-02
  0.273457833273D-02  0.272622648513D-02  0.271789412642D-02  0.270958121920D-02
  0.270128772613D-02  0.269301360994D-02  0.268475883339D-02  0.267652335930D-02
  0.266830715053D-02  0.266011016999D-02  0.265193238067D-02  0.264377374558D-02
  0.263563422778D-02  0.262751379040D-02  0.261941239661D-02  0.261133000963D-02
  0.260326659273D-02  0.259522210924D-02  0.258719652252D-02  0.257918979601D-02
  0.257120189317D-02  0.256323277754D-02  0.255528241270D-02  0.254735076227D-02
  0.253943778993D-02  0.253154345941D-02  0.252366773450D-02  0.251581057902D-02
  0.250797195686D-02  0.250015183197D-02  0.249235016831D-02  0.248456692994D-02
  0.247680208093D-02  0.246905558544D-02  0.246132740765D-02  0.245361751180D-02
  0.244592586220D-02  0.243825242318D-02  0.243059715915D-02  0.242296003454D-02
  0.241534101387D-02  0.240774006169D-02  0.240015714259D-02  0.239259222124D-02
  0.238504526234D-02  0.237751623065D-02  0.237000509098D-02  0.236251180819D-02
  0.235503634719D-02  0.234757867296D-02  0.234013875050D-02  0.233271654489D-02
  0.232531202125D-02  0.231792514475D-02  0.231055588061D-02  0.230320419411D-02
  0.229587005058D-02  0.228855341541D-02  0.228125425401D-02  0.227397253188D-02
  0.226670821455D-02  0.225946126762D-02  0.225223165672D-02  0.224501934754D-02
  0.223782430583D-02  0.223064649738D-02  0.222348588805D-02  0.221634244374D-02
  0.220921613040D-02  0.220210691403D-02  0.219501476069D-02  0.218793963649D-02
  0.218088150760D-02  0.217384034023D-02  0.216681610064D-02  0.215980875516D-02
  0.215281827016D-02  0.214584461206D-02  0.213888774733D-02  0.213194764251D-02
  0.212502426418D-02  0.211811757897D-02  0.211122755357D-02  0.210435415471D-02
  0.209749734918D-02  0.209065710384D-02  0.208383338557D-02  0.207702616132D-02
  0.207023539811D-02  0.206346106297D-02  0.205670312301D-02  0.204996154540D-02
  0.204323629735D-02  0.203652734611D-02  0.202983465901D-02  0.202315820342D-02
  0.201649794676D-02  0.200985385650D-02  0.200322590017D-02  0.199661404535D-02
  0.199001825968D-02  0.198343851083D-02  0.197687476655D-02  0.197032699463D-02
  0.196379516292D-02  0.195727923930D-02  0.195077919174D-02  0.194429498822D-02
  0.193782659681D-02  0.193137398562D-02  0.192493712281D-02  0.191851597658D-02
  0.191211051521D-02  0.190572070702D-02  0.189934652038D-02  0.189298792371D-02
  0.188664488550D-02  0.188031737426D-02  0.187400535860D-02  0.186770880714D-02
  0.186142768858D-02  0.185516197165D-02  0.184891162516D-02  0.184267661796D-02
  0.183645691893D-02  0.183025249705D-02  0.182406332132D-02  0.181788936080D-02
  0.181173058460D-02  0.180558696189D-02  0.179945846189D-02  0.179334505388D-02
  0.178724670718D-02  0.178116339117D-02  0.177509507528D-02  0.176904172900D-02
  0.176300332186D-02  0.175697982347D-02  0.175097120345D-02  0.174497743152D-02
  0.173899847742D-02  0.173303431096D-02  0.172708490200D-02  0.172115022043D-02
  0.171523023624D-02  0.170932491943D-02  0.170343424007D-02  0.169755816830D-02
  0.169169667427D-02  0.168584972824D-02  0.168001730046D-02  0.167419936130D-02
  0.166839588112D-02  0.166260683037D-02  0.165683217956D-02  0.165107189922D-02
  0.164532595996D-02  0.163959433244D-02  0.163387698736D-02  0.162817389549D-02
  0.162248502763D-02  0.161681035466D-02  0.161114984750D-02  0.160550347712D-02
  0.159987121456D-02  0.159425303088D-02  0.158864889723D-02  0.158305878479D-02
  0.157748266481D-02  0.157192050858D-02  0.156637228744D-02  0.156083797279D-02
  0.155531753610D-02  0.154981094886D-02  0.154431818263D-02  0.153883920904D-02
  0.153337399975D-02  0.152792252647D-02  0.152248476098D-02  0.151706067511D-02
  0.151165024074D-02  0.150625342980D-02  0.150087021427D-02  0.149550056621D-02
  0.149014445769D-02  0.148480186087D-02  0.147947274795D-02  0.147415709117D-02
  0.146885486286D-02  0.146356603536D-02  0.145829058108D-02  0.145302847251D-02
  0.144777968215D-02  0.144254418257D-02  0.143732194641D-02  0.143211294635D-02
  0.142691715511D-02  0.142173454548D-02  0.141656509031D-02  0.141140876248D-02
  0.140626553495D-02  0.140113538070D-02  0.139601827280D-02  0.139091418435D-02
  0.138582308851D-02  0.138074495850D-02  0.137567976757D-02  0.137062748905D-02
  0.136558809631D-02  0.136056156277D-02  0.135554786193D-02  0.135054696730D-02
  0.134555885248D-02  0.134058349110D-02  0.133562085686D-02  0.133067092351D-02
  0.132573366483D-02  0.132080905470D-02  0.131589706700D-02  0.131099767571D-02
  0.130611085483D-02  0.130123657843D-02  0.129637482063D-02  0.129152555561D-02
  0.128668875758D-02  0.128186440083D-02  0.127705245970D-02  0.127225290855D-02
  0.126746572185D-02  0.126269087407D-02  0.125792833978D-02  0.125317809355D-02
  0.124844011005D-02  0.124371436399D-02  0.123900083012D-02  0.123429948326D-02
  0.122961029826D-02  0.122493325006D-02  0.122026831363D-02  0.121561546398D-02
  0.121097467621D-02  0.120634592544D-02  0.120172918685D-02  0.119712443570D-02
  0.119253164727D-02  0.118795079690D-02  0.118338186000D-02  0.117882481203D-02
  0.117427962847D-02  0.116974628491D-02  0.116522475694D-02  0.116071502024D-02
  0.115621705052D-02  0.115173082356D-02  0.114725631519D-02  0.114279350128D-02
  0.113834235776D-02  0.113390286063D-02  0.112947498592D-02  0.112505870972D-02
  0.112065400819D-02  0.111626085752D-02  0.111187923396D-02  0.110750911382D-02
  0.110315047347D-02  0.109880328931D-02  0.109446753780D-02  0.109014319548D-02
  0.108583023892D-02  0.108152864473D-02  0.107723838960D-02  0.107295945027D-02
  0.106869180351D-02  0.106443542618D-02  0.106019029516D-02  0.105595638739D-02
  0.105173367989D-02  0.104752214971D-02  0.104332177394D-02  0.103913252975D-02
  0.103495439436D-02  0.103078734503D-02  0.102663135909D-02  0.102248641389D-02
  0.101835248688D-02  0.101422955554D-02  0.101011759739D-02  0.100601659003D-02
  0.100192651109D-02  0.997847338275D-03  0.993779049326D-03  0.989721622045D-03
  0.985675034287D-03  0.981639263960D-03  0.977614289025D-03  0.973600087497D-03
  0.969596637443D-03  0.965603916986D-03  0.961621904301D-03  0.957650577615D-03
  0.953689915211D-03  0.949739895424D-03  0.945800496643D-03  0.941871697310D-03
  0.937953475920D-03  0.934045811023D-03  0.930148681222D-03  0.926262065173D-03
  0.922385941584D-03  0.918520289220D-03  0.914665086896D-03  0.910820313484D-03
  0.906985947905D-03  0.903161969139D-03  0.899348356214D-03  0.895545088215D-03
  0.891752144280D-03  0.887969503600D-03  0.884197145420D-03  0.880435049038D-03
  0.876683193805D-03  0.872941559128D-03  0.869210124465D-03  0.865488869328D-03
  0.861777773283D-03  0.858076815951D-03  0.854385977005D-03  0.850705236170D-03
  0.847034573229D-03  0.843373968015D-03  0.839723400416D-03  0.836082850372D-03
  0.832452297880D-03  0.828831722988D-03  0.825221105798D-03  0.821620426466D-03
  0.818029665202D-03  0.814448802269D-03  0.810877817985D-03  0.807316692720D-03
  0.803765406898D-03  0.800223940999D-03  0.796692275553D-03  0.793170391147D-03
  0.789658268420D-03  0.786155888065D-03  0.782663230831D-03  0.779180277516D-03
  0.775707008977D-03  0.772243406121D-03  0.768789449911D-03  0.765345121363D-03
  0.761910401547D-03  0.758485271587D-03  0.755069712661D-03  0.751663706001D-03
  0.748267232891D-03  0.744880274672D-03  0.741502812737D-03  0.738134828533D-03
  0.734776303562D-03  0.731427219379D-03  0.728087557593D-03  0.724757299868D-03
  0.721436427921D-03  0.718124923523D-03  0.714822768500D-03  0.711529944732D-03
  0.708246434151D-03  0.704972218746D-03  0.701707280558D-03  0.698451601684D-03
  0.695205164273D-03  0.691967950530D-03  0.688739942712D-03  0.685521123134D-03
  0.682311474161D-03  0.679110978215D-03  0.675919617771D-03  0.672737375358D-03
  0.669564233561D-03  0.666400175018D-03  0.663245182421D-03  0.660099238517D-03
  0.656962326107D-03  0.653834428048D-03  0.650715527249D-03  0.647605606675D-03
  0.644504649344D-03  0.641412638331D-03  0.638329556762D-03  0.635255387821D-03
  0.632190114744D-03  0.629133720823D-03  0.626086189405D-03  0.623047503889D-03
  0.620017647731D-03  0.616996604442D-03  0.613984357585D-03  0.610980890781D-03
  0.607986187703D-03  0.605000232080D-03  0.602023007696D-03  0.599054498389D-03
  0.596094688053D-03  0.593143560636D-03  0.590201100140D-03  0.587267290623D-03
  0.584342116199D-03  0.581425561035D-03  0.578517609353D-03  0.575618245433D-03
  0.572727453605D-03  0.569845218259D-03  0.566971523837D-03  0.564106354837D-03
  0.561249695813D-03  0.558401531373D-03  0.555561846180D-03  0.552730624954D-03
  0.549907852468D-03  0.547093513553D-03  0.544287593092D-03  0.541490076026D-03
  0.538700947351D-03  0.535920192118D-03  0.533147795433D-03  0.530383742457D-03
  0.527628018409D-03  0.524880608562D-03  0.522141498244D-03  0.519410672839D-03
  0.516688117787D-03  0.513973818585D-03  0.511267760783D-03  0.508569929989D-03
  0.505880311865D-03  0.503198892130D-03  0.500525656560D-03  0.497860590984D-03
  0.495203681289D-03  0.492554913418D-03  0.489914273370D-03  0.487281747198D-03
  0.484657321014D-03  0.482040980985D-03  0.479432713334D-03  0.476832504340D-03
  0.474240340339D-03  0.471656207723D-03  0.469080092939D-03  0.466511982494D-03
  0.463951862947D-03  0.461399720917D-03  0.458855543077D-03  0.456319316158D-03
  0.453791026948D-03  0.451270662290D-03  0.448758209086D-03  0.446253654292D-03
  0.443756984923D-03  0.441268188049D-03  0.438787250799D-03  0.436314160358D-03
  0.433848903967D-03  0.431391468924D-03  0.428941842587D-03  0.426500012368D-03
  0.424065965738D-03  0.421639690222D-03  0.419221173408D-03  0.416810402935D-03
  0.414407366504D-03  0.412012051872D-03  0.409624446852D-03  0.407244539316D-03
  0.404872317195D-03  0.402507768474D-03  0.400150881199D-03  0.397801643472D-03
  0.395460043452D-03  0.393126069359D-03  0.390799709468D-03  0.388480952112D-03
  0.386169785685D-03  0.383866198635D-03  0.381570179471D-03  0.379281716759D-03
  0.377000799123D-03  0.374727415247D-03  0.372461553872D-03  0.370203203797D-03
  0.367952353879D-03  0.365708993037D-03  0.363473110245D-03  0.361244694537D-03
  0.359023735005D-03  0.356810220801D-03  0.354604141135D-03  0.352405485276D-03
  0.350214242552D-03  0.348030402351D-03  0.345853954118D-03  0.343684887359D-03
  0.341523191639D-03  0.339368856581D-03  0.337221871869D-03  0.335082227246D-03
  0.332949912514D-03  0.330824917534D-03  0.328707232228D-03  0.326596846578D-03
  0.324493750624D-03  0.322397934467D-03  0.320309388268D-03  0.318228102247D-03
  0.316154066686D-03  0.314087271925D-03  0.312027708365D-03  0.309975366468D-03
  0.307930236755D-03  0.305892309810D-03  0.303861576273D-03  0.301838026850D-03
  0.299821652304D-03  0.297812443459D-03  0.295810391202D-03  0.293815486478D-03
  0.291827720295D-03  0.289847083721D-03  0.287873567887D-03  0.285907163983D-03
  0.283947863262D-03  0.281995657035D-03  0.280050536680D-03  0.278112493632D-03
