     3000  0.034156203         3.35988998      902.0565689    0    1
-0.331439718318D+01 -0.331425478289D+01 -0.331410589251D+01 -0.331395031240D+01
-0.331378784658D+01 -0.331361830269D+01 -0.331344149193D+01 -0.331325722902D+01
-0.331306533209D+01 -0.331286562266D+01 -0.331265792557D+01 -0.331244206891D+01
-0.331221788401D+01 -0.331198520027D+01 -0.331174380650D+01 -0.331149347288D+01
-0.331123397369D+01 -0.331096508738D+01 -0.331068659649D+01 -0.331039828763D+01
-0.331009995137D+01 -0.330979138218D+01 -0.330947237838D+01 -0.330914274206D+01
-0.330880227902D+01 -0.330845079872D+01 -0.330808811419D+01 -0.330771404202D+01
-0.330732840225D+01 -0.330693101834D+01 -0.330652171709D+01 -0.330610032864D+01
-0.330566668634D+01 -0.330522062675D+01 -0.330476198958D+01 -0.330429061761D+01
-0.330380635667D+01 -0.330330905558D+01 -0.330279856610D+01 -0.330227474289D+01
-0.330173744344D+01 -0.330118652806D+01 -0.330062185981D+01 -0.330004330443D+01
-0.329945073038D+01 -0.329884400869D+01 -0.329822301302D+01 -0.329758761953D+01
-0.329693770690D+01 -0.329627315627D+01 -0.329559385118D+01 -0.329489967758D+01
-0.329419052375D+01 -0.329346628026D+01 -0.329272683998D+01 -0.329197209799D+01
-0.329120195158D+01 -0.329041630019D+01 -0.328961504541D+01 -0.328879809090D+01
-0.328796534241D+01 -0.328711670769D+01 -0.328625209652D+01 -0.328537142062D+01
-0.328447459341D+01 -0.328356151635D+01 -0.328263207500D+01 -0.328168621788D+01
-0.328072395319D+01 -0.327974529179D+01 -0.327875024494D+01 -0.327773882432D+01
-0.327671104195D+01 -0.327566691029D+01 -0.327460644212D+01 -0.327352965062D+01
-0.327243654932D+01 -0.327132715209D+01 -0.327020147317D+01 -0.326905952711D+01
-0.326790132882D+01 -0.326672689914D+01 -0.326553629597D+01 -0.326432959177D+01
-0.326310685847D+01 -0.326186816749D+01 -0.326061358971D+01 -0.325934319551D+01
-0.325805705473D+01 -0.325675523671D+01 -0.325543781030D+01 -0.325410484384D+01
-0.325275640519D+01 -0.325139256170D+01 -0.325001338026D+01 -0.324861892729D+01
-0.324720926871D+01 -0.324578447000D+01 -0.324434459617D+01 -0.324288971178D+01
-0.324141988093D+01 -0.323993516729D+01 -0.323843563407D+01 -0.323692134406D+01
-0.323539235961D+01 -0.323384874263D+01 -0.323229055465D+01 -0.323071785673D+01
-0.322913071145D+01 -0.322752918765D+01 -0.322591335512D+01 -0.322428328317D+01
-0.322263904061D+01 -0.322098069577D+01 -0.321930831645D+01 -0.321762197000D+01
-0.321592172328D+01 -0.321420764267D+01 -0.321247979407D+01 -0.321073824293D+01
-0.320898305420D+01 -0.320721429239D+01 -0.320543202156D+01 -0.320363630528D+01
-0.320182720671D+01 -0.320000478854D+01 -0.319816911300D+01 -0.319632024192D+01
-0.319445823666D+01 -0.319258315816D+01 -0.319069506692D+01 -0.318879402303D+01
-0.318688008614D+01 -0.318495331551D+01 -0.318301376994D+01 -0.318106150786D+01
-0.317909663190D+01 -0.317711911052D+01 -0.317512904435D+01 -0.317312648943D+01
-0.317111150141D+01 -0.316908413550D+01 -0.316704444653D+01 -0.316499248891D+01
-0.316292831668D+01 -0.316085198345D+01 -0.315876354248D+01 -0.315666304660D+01
-0.315455054830D+01 -0.315242609967D+01 -0.315028975240D+01 -0.314814155786D+01
-0.314598156700D+01 -0.314380983043D+01 -0.314162639839D+01 -0.313943132076D+01
-0.313722464706D+01 -0.313500642648D+01 -0.313277670781D+01 -0.313053553955D+01
-0.312828296981D+01 -0.312601904638D+01 -0.312374381672D+01 -0.312145732794D+01
-0.311915962682D+01 -0.311685075981D+01 -0.311453077304D+01 -0.311219971232D+01
-0.310985762314D+01 -0.310750455064D+01 -0.310514053971D+01 -0.310276563486D+01
-0.310037988033D+01 -0.309798332006D+01 -0.309557599766D+01 -0.309315795645D+01
-0.309072923946D+01 -0.308828988942D+01 -0.308583994876D+01 -0.308337945963D+01
-0.308090846389D+01 -0.307842700312D+01 -0.307593511860D+01 -0.307343285135D+01
-0.307092024211D+01 -0.306839733133D+01 -0.306586415920D+01 -0.306332076564D+01
-0.306076719031D+01 -0.305820347258D+01 -0.305562965159D+01 -0.305304576619D+01
-0.305045185499D+01 -0.304784795634D+01 -0.304523410833D+01 -0.304261034882D+01
-0.303997671539D+01 -0.303733324540D+01 -0.303467997595D+01 -0.303201694390D+01
-0.302934418587D+01 -0.302666173826D+01 -0.302396963720D+01 -0.302126791861D+01
-0.301855661818D+01 -0.301583577135D+01 -0.301310541336D+01 -0.301036557920D+01
-0.300761630364D+01 -0.300485762124D+01 -0.300208956634D+01 -0.299931217305D+01
-0.299652547526D+01 -0.299372950668D+01 -0.299092430076D+01 -0.298810989077D+01
-0.298528630977D+01 -0.298245359061D+01 -0.297961176593D+01 -0.297676086816D+01
-0.297390092955D+01 -0.297103198214D+01 -0.296815405459D+01 -0.296526714973D+01
-0.296237125805D+01 -0.295946637025D+01 -0.295655247731D+01 -0.295362957047D+01
-0.295069764124D+01 -0.294775668139D+01 -0.294480668293D+01 -0.294184763817D+01
-0.293887953964D+01 -0.293590238012D+01 -0.293291615265D+01 -0.292992085050D+01
-0.292691646721D+01 -0.292390299651D+01 -0.292088043240D+01 -0.291784876911D+01
-0.291480800107D+01 -0.291175812298D+01 -0.290869912972D+01 -0.290563101599D+01
-0.290255377258D+01 -0.289946738818D+01 -0.289637185176D+01 -0.289326715254D+01
-0.289015328006D+01 -0.288703022411D+01 -0.288389797476D+01 -0.288075652237D+01
-0.287760585754D+01 -0.287444597114D+01 -0.287127685433D+01 -0.286809849849D+01
-0.286491089527D+01 -0.286171403658D+01 -0.285850791457D+01 -0.285529252164D+01
-0.285206785043D+01 -0.284883389381D+01 -0.284559064492D+01 -0.284233809709D+01
-0.283907624393D+01 -0.283580507923D+01 -0.283252459704D+01 -0.282923479285D+01
-0.282593566579D+01 -0.282262721577D+01 -0.281930944285D+01 -0.281598234729D+01
-0.281264592945D+01 -0.280930018991D+01 -0.280594512936D+01 -0.280258074867D+01
-0.279920704885D+01 -0.279582403106D+01 -0.279243169661D+01 -0.278903004696D+01
-0.278561908371D+01 -0.278219880859D+01 -0.277876922349D+01 -0.277533033042D+01
-0.277188213155D+01 -0.276842462916D+01 -0.276495782567D+01 -0.276148172364D+01
-0.275799632575D+01 -0.275450163481D+01 -0.275099765375D+01 -0.274748438564D+01
-0.274396183365D+01 -0.274043000108D+01 -0.273688889136D+01 -0.273333850803D+01
-0.272977885474D+01 -0.272620993526D+01 -0.272263175347D+01 -0.271904431336D+01
-0.271544761903D+01 -0.271184167470D+01 -0.270822648468D+01 -0.270460205339D+01
-0.270096838536D+01 -0.269732548522D+01 -0.269367335769D+01 -0.269001200761D+01
-0.268634143990D+01 -0.268266165959D+01 -0.267897267179D+01 -0.267527448172D+01
-0.267156709468D+01 -0.266785051608D+01 -0.266412475139D+01 -0.266038980627D+01
-0.265664568656D+01 -0.265289239823D+01 -0.264912994733D+01 -0.264535833999D+01
-0.264157758242D+01 -0.263778768091D+01 -0.263398864184D+01 -0.263018047164D+01
-0.262636317695D+01 -0.262253677545D+01 -0.261870130517D+01 -0.261485680612D+01
-0.261100331806D+01 -0.260714088051D+01 -0.260326953273D+01 -0.259938931374D+01
-0.259550026231D+01 -0.259160241699D+01 -0.258769581606D+01 -0.258378049759D+01
-0.257985649938D+01 -0.257592385903D+01 -0.257198261389D+01 -0.256803280108D+01
-0.256407445749D+01 -0.256010761978D+01 -0.255613236939D+01 -0.255214865272D+01
-0.254815655026D+01 -0.254415609749D+01 -0.254014732968D+01 -0.253613028190D+01
-0.253210498897D+01 -0.252807148551D+01 -0.252402980593D+01 -0.251997998443D+01
-0.251592205498D+01 -0.251185605135D+01 -0.250778200711D+01 -0.250369995563D+01
-0.249960993004D+01 -0.249551196331D+01 -0.249140608818D+01 -0.248729233721D+01
-0.248317074274D+01 -0.247904133693D+01 -0.247490415174D+01 -0.247075921894D+01
-0.246660657009D+01 -0.246244623658D+01 -0.245827824961D+01 -0.245410264018D+01
-0.244991943910D+01 -0.244572867701D+01 -0.244153038437D+01 -0.243732459143D+01
-0.243311132828D+01 -0.242889062484D+01 -0.242466251083D+01 -0.242042701579D+01
-0.241618416912D+01 -0.241193400000D+01 -0.240767653747D+01 -0.240341181039D+01
-0.239913984744D+01 -0.239486067714D+01 -0.239057432784D+01 -0.238628082773D+01
-0.238198020482D+01 -0.237767248697D+01 -0.237335770187D+01 -0.236903587705D+01
-0.236470703988D+01 -0.236037121758D+01 -0.235602843718D+01 -0.235167872560D+01
-0.234732210958D+01 -0.234295861569D+01 -0.233858827037D+01 -0.233421109990D+01
-0.232982713041D+01 -0.232543638788D+01 -0.232103889814D+01 -0.231663468688D+01
-0.231222377963D+01 -0.230780620178D+01 -0.230338197858D+01 -0.229895113513D+01
-0.229451369639D+01 -0.229006968719D+01 -0.228561913220D+01 -0.228116205596D+01
-0.227669848288D+01 -0.227222843721D+01 -0.226775194310D+01 -0.226326902454D+01
-0.225877970611D+01 -0.225428401311D+01 -0.224978197076D+01 -0.224527360412D+01
-0.224075893813D+01 -0.223623799755D+01 -0.223171080702D+01 -0.222717739105D+01
-0.222263777397D+01 -0.221809198001D+01 -0.221354003324D+01 -0.220898195760D+01
-0.220441777688D+01 -0.219984751474D+01 -0.219527119473D+01 -0.219068884075D+01
-0.218610047752D+01 -0.218150612974D+01 -0.217690582192D+01 -0.217229957846D+01
-0.216768742360D+01 -0.216306938145D+01 -0.215844547596D+01 -0.215381573096D+01
-0.214918017013D+01 -0.214453881701D+01 -0.213989169501D+01 -0.213523882739D+01
-0.213058023729D+01 -0.212591594770D+01 -0.212124598149D+01 -0.211657036140D+01
-0.211188911001D+01 -0.210720224981D+01 -0.210250980312D+01 -0.209781179215D+01
-0.209310823900D+01 -0.208839916561D+01 -0.208368459381D+01 -0.207896454530D+01
-0.207423904166D+01 -0.206950810435D+01 -0.206477175468D+01 -0.206003001388D+01
-0.205528290303D+01 -0.205053044309D+01 -0.204577265492D+01 -0.204100955924D+01
-0.203624117666D+01 -0.203146752595D+01 -0.202668862049D+01 -0.202190447263D+01
-0.201711509466D+01 -0.201232049882D+01 -0.200752069731D+01 -0.200271570226D+01
-0.199790552576D+01 -0.199309017987D+01 -0.198826967656D+01 -0.198344402779D+01
-0.197861324545D+01 -0.197377734139D+01 -0.196893632741D+01 -0.196409021527D+01
-0.195923901666D+01 -0.195438274326D+01 -0.194952140666D+01 -0.194465501844D+01
-0.193978359012D+01 -0.193490713318D+01 -0.193002565903D+01 -0.192513917907D+01
-0.192024770463D+01 -0.191535124701D+01 -0.191044981746D+01 -0.190554342718D+01
-0.190063208733D+01 -0.189571580904D+01 -0.189079460338D+01 -0.188586848139D+01
-0.188093745404D+01 -0.187600153229D+01 -0.187106072704D+01 -0.186611504916D+01
-0.186116450947D+01 -0.185620911874D+01 -0.185124888772D+01 -0.184628382710D+01
-0.184131394754D+01 -0.183633925965D+01 -0.183135977401D+01 -0.182637550116D+01
-0.182138645160D+01 -0.181639263577D+01 -0.181139406410D+01 -0.180639074697D+01
-0.180138269471D+01 -0.179636991763D+01 -0.179135242599D+01 -0.178633023001D+01
-0.178130333989D+01 -0.177627176576D+01 -0.177123551775D+01 -0.176619460593D+01
-0.176114904032D+01 -0.175609883095D+01 -0.175104398776D+01 -0.174598452069D+01
-0.174092043964D+01 -0.173585175444D+01 -0.173077847494D+01 -0.172570061090D+01
-0.172061817208D+01 -0.171553116820D+01 -0.171043960894D+01 -0.170534350393D+01
-0.170024286280D+01 -0.169513769512D+01 -0.169002801042D+01 -0.168491381822D+01
-0.167979512800D+01 -0.167467194920D+01 -0.166954429121D+01 -0.166441216343D+01
-0.165927557519D+01 -0.165413453580D+01 -0.164898905455D+01 -0.164383914066D+01
-0.163868480337D+01 -0.163352605185D+01 -0.162836289524D+01 -0.162319534267D+01
-0.161802340323D+01 -0.161284708596D+01 -0.160766639990D+01 -0.160248135404D+01
-0.159729195734D+01 -0.159209821873D+01 -0.158690014712D+01 -0.158169775138D+01
-0.157649104035D+01 -0.157128002284D+01 -0.156606470764D+01 -0.156084510350D+01
-0.155562121915D+01 -0.155039306328D+01 -0.154516064455D+01 -0.153992397161D+01
-0.153468305307D+01 -0.152943789749D+01 -0.152418851345D+01 -0.151893490946D+01
-0.151367709402D+01 -0.150841507560D+01 -0.150314886263D+01 -0.149787846354D+01
-0.149260388670D+01 -0.148732514049D+01 -0.148204223322D+01 -0.147675517321D+01
-0.147146396873D+01 -0.146616862804D+01 -0.146086915936D+01 -0.145556557089D+01
-0.145025787081D+01 -0.144494606725D+01 -0.143963016835D+01 -0.143431018220D+01
-0.142898611687D+01 -0.142365798040D+01 -0.141832578082D+01 -0.141298952611D+01
-0.140764922425D+01 -0.140230488318D+01 -0.139695651083D+01 -0.139160411508D+01
-0.138624770382D+01 -0.138088728487D+01 -0.137552286608D+01 -0.137015445523D+01
-0.136478206010D+01 -0.135940568845D+01 -0.135402534799D+01 -0.134864104644D+01
-0.134325279146D+01 -0.133786059073D+01 -0.133246445187D+01 -0.132706438249D+01
-0.132166039019D+01 -0.131625248286D+01 -0.131084067223D+01 -0.130542497237D+01
-0.130000539733D+01 -0.129458196108D+01 -0.128915467756D+01 -0.128372356059D+01
-0.127828862397D+01 -0.127284988142D+01 -0.126740734658D+01 -0.126196103304D+01
-0.125651095433D+01 -0.125105712390D+01 -0.124559955516D+01 -0.124013826143D+01
-0.123467325599D+01 -0.122920455204D+01 -0.122373216313D+01 -0.121825610395D+01
-0.121277638935D+01 -0.120729303415D+01 -0.120180605304D+01 -0.119631546067D+01
-0.119082127160D+01 -0.118532350033D+01 -0.117982216127D+01 -0.117431726877D+01
-0.116880883711D+01 -0.116329688047D+01 -0.115778141301D+01 -0.115226244876D+01
-0.114674000172D+01 -0.114121408581D+01 -0.113568471488D+01 -0.113015190270D+01
-0.112461566298D+01 -0.111907600937D+01 -0.111353295543D+01 -0.110798651467D+01
-0.110243670053D+01 -0.109688352637D+01 -0.109132700551D+01 -0.108576715118D+01
-0.108020397655D+01 -0.107463749472D+01 -0.106906771875D+01 -0.106349466160D+01
-0.105791833619D+01 -0.105233875536D+01 -0.104675593191D+01 -0.104116987856D+01
-0.103558060796D+01 -0.102998813271D+01 -0.102439246535D+01 -0.101879361835D+01
-0.101319160413D+01 -0.100758643503D+01 -0.100197812335D+01 -0.996366681320D+00
-0.990752121120D+00 -0.985134454840D+00 -0.979513694550D+00 -0.973889852240D+00
-0.968262939840D+00 -0.962632969250D+00 -0.956999952260D+00 -0.951363900660D+00
-0.945724826140D+00 -0.940082740350D+00 -0.934437654890D+00 -0.928789581300D+00
-0.923138531050D+00 -0.917484515580D+00 -0.911827546250D+00 -0.906167634380D+00
-0.900504791250D+00 -0.894839028260D+00 -0.889170356950D+00 -0.883498788820D+00
-0.877824335320D+00 -0.872147007820D+00 -0.866466817670D+00 -0.860783776130D+00
-0.855097894420D+00 -0.849409183720D+00 -0.843717655130D+00 -0.838023319730D+00
-0.832326188520D+00 -0.826626272440D+00 -0.820923582420D+00 -0.815218129290D+00
-0.809509923860D+00 -0.803798976870D+00 -0.798085299030D+00 -0.792368900970D+00
-0.786649793290D+00 -0.780927986540D+00 -0.775203491220D+00 -0.769476317760D+00
-0.763746476570D+00 -0.758013977990D+00 -0.752278832320D+00 -0.746541049810D+00
-0.740800640660D+00 -0.735057615020D+00 -0.729311983010D+00 -0.723563754670D+00
-0.717812940030D+00 -0.712059549040D+00 -0.706303591680D+00 -0.700545077980D+00
-0.694784017840D+00 -0.689020419540D+00 -0.683254290170D+00 -0.677485636780D+00
-0.671714466370D+00 -0.665940785940D+00 -0.660164602430D+00 -0.654385922780D+00
-0.648604753870D+00 -0.642821102590D+00 -0.637034975770D+00 -0.631246380240D+00
-0.625455322770D+00 -0.619661810130D+00 -0.613865849050D+00 -0.608067446250D+00
-0.602266608390D+00 -0.596463342130D+00 -0.590657654090D+00 -0.584849550890D+00
-0.579039039090D+00 -0.573226125230D+00 -0.567410815850D+00 -0.561593117430D+00
-0.555773036450D+00 -0.549950579340D+00 -0.544125752540D+00 -0.538298562440D+00
-0.532469015390D+00 -0.526637117760D+00 -0.520802875850D+00 -0.514966295970D+00
-0.509127384370D+00 -0.503286147320D+00 -0.497442591020D+00 -0.491596721680D+00
-0.485748545480D+00 -0.479898068550D+00 -0.474045297030D+00 -0.468190237020D+00
-0.462332894590D+00 -0.456473275810D+00 -0.450611386710D+00 -0.444747233290D+00
-0.438880821540D+00 -0.433012157430D+00 -0.427141246900D+00 -0.421268095860D+00
-0.415392710220D+00 -0.409515095840D+00 -0.403635258580D+00 -0.397753204270D+00
-0.391868938710D+00 -0.385982467690D+00 -0.380093796980D+00 -0.374202932320D+00
-0.368309879430D+00 -0.362414644010D+00 -0.356517231730D+00 -0.350617648270D+00
-0.344715899240D+00 -0.338811990280D+00 -0.332905926970D+00 -0.326997714890D+00
-0.321087359590D+00 -0.315174866610D+00 -0.309260241460D+00 -0.303343489630D+00
-0.297424616600D+00 -0.291503627810D+00 -0.285580528710D+00 -0.279655324700D+00
-0.273728021190D+00 -0.267798623540D+00 -0.261867137100D+00 -0.255933567230D+00
-0.249997919220D+00 -0.244060198380D+00 -0.238120409990D+00 -0.232178559300D+00
-0.226234651560D+00 -0.220288691990D+00 -0.214340685780D+00 -0.208390638140D+00
-0.202438554210D+00 -0.196484439160D+00 -0.190528298100D+00 -0.184570136160D+00
-0.178609958810D+00 -0.172647772250D+00 -0.166683582750D+00 -0.160717396530D+00
-0.154749219800D+00 -0.148779058750D+00 -0.142806919530D+00 -0.136832808280D+00
-0.130856731090D+00 -0.124878694040D+00 -0.118898703200D+00 -0.112916764570D+00
-0.106932884180D+00 -0.100947067990D+00 -0.949593219500D-01 -0.889696520500D-01
-0.829780648900D-01 -0.769845675000D-01 -0.709891669100D-01 -0.649918703900D-01
-0.589926854600D-01 -0.529916196000D-01 -0.469886802900D-01 -0.409838749200D-01
-0.349772109000D-01 -0.289686955700D-01 -0.229583362400D-01 -0.169461401900D-01
-0.109321146700D-01 -0.491626688000D-02  0.110139601000D-02  0.712086684000D-02
 0.131421385300D-01  0.191652039900D-01  0.251900562000D-01  0.312166881400D-01
 0.372450928600D-01  0.432752634100D-01  0.493071928900D-01  0.553408744300D-01
 0.613763011900D-01  0.674134663700D-01  0.734523632000D-01  0.794929849400D-01
 0.855353248800D-01  0.915793763400D-01  0.976251326900D-01  0.103672587300D+00
 0.109721733600D+00  0.115772565040D+00  0.121825075100D+00  0.127879257280D+00
 0.133935105150D+00  0.139992612260D+00  0.146051772220D+00  0.152112578660D+00
 0.158175025260D+00  0.164239105700D+00  0.170304813700D+00  0.176372143030D+00
 0.182441087450D+00  0.188511640790D+00  0.194583796890D+00  0.200657549600D+00
 0.206732892840D+00  0.212809820520D+00  0.218888326610D+00  0.224968405090D+00
 0.231050049960D+00  0.237133255270D+00  0.243218015080D+00  0.249304323490D+00
 0.255392174620D+00  0.261481562620D+00  0.267572481660D+00  0.273664925960D+00
 0.279758889730D+00  0.285854367240D+00  0.291951352770D+00  0.298049840630D+00
 0.304149687090D+00  0.310251162500D+00  0.316354123640D+00  0.322458565120D+00
 0.328564481550D+00  0.334671867580D+00  0.340780717880D+00  0.346891027150D+00
 0.353002790100D+00  0.359116001480D+00  0.365230656060D+00  0.371346748640D+00
 0.377464274040D+00  0.383583227110D+00  0.389703602700D+00  0.395825395730D+00
 0.401948601090D+00  0.408073213750D+00  0.414199228650D+00  0.420326640800D+00
 0.426455445190D+00  0.432585636880D+00  0.438717210910D+00  0.444850162380D+00
 0.450984486370D+00  0.457120178040D+00  0.463257232510D+00  0.469395644980D+00
 0.475535410630D+00  0.481676524680D+00  0.487818982380D+00  0.493962778980D+00
 0.500107909770D+00  0.506254370060D+00  0.512402155180D+00  0.518551260480D+00
 0.524701681320D+00  0.530853413100D+00  0.537006451240D+00  0.543160791160D+00
 0.549316428340D+00  0.555473358230D+00  0.561631576350D+00  0.567791078210D+00
 0.573951859340D+00  0.580113915320D+00  0.586277241710D+00  0.592441834120D+00
 0.598607688170D+00  0.604774799500D+00  0.610943163760D+00  0.617112776650D+00
 0.623283633850D+00  0.629455731090D+00  0.635629064100D+00  0.641803628640D+00
 0.647979420490D+00  0.654156435450D+00  0.660334669320D+00  0.666514117950D+00
 0.672694777180D+00  0.678876642890D+00  0.685059710970D+00  0.691243977310D+00
 0.697429437860D+00  0.703616088550D+00  0.709803925350D+00  0.715992944240D+00
 0.722183141210D+00  0.728374512290D+00  0.734567053500D+00  0.740760760900D+00
 0.746955630570D+00  0.753151658570D+00  0.759348841030D+00  0.765547174060D+00
 0.771746653800D+00  0.777947276400D+00  0.784149038040D+00  0.790351934910D+00
 0.796555963210D+00  0.802761119170D+00  0.808967399020D+00  0.815174799030D+00
 0.821383315460D+00  0.827592944600D+00  0.833803682760D+00  0.840015526260D+00
 0.846228471440D+00  0.852442514640D+00  0.858657652240D+00  0.864873880620D+00
 0.871091196180D+00  0.877309595340D+00  0.883529074520D+00  0.889749630190D+00
